"2012 WD 5.7L A6 MEX WD - DODGE SUV","PCM","05150639AB
68175136AA
68175136AB","68175136AB","",""
"2012 WD 5.7L RT A6 FED WD - DODGE SUV","PCM","05150639AB
68175135AA
68175135AB","68175135AB","",""
"2012 WK 3.6L A5 4 LOW NOT REST. WK - GRAND CHEROKEE","PCM","05150650AB
68193417AA","68193417AB","18-028-12",""
"2012 WK 3.6L A5 4 LOW REST. WK - GRAND CHEROKEE","PCM","05150650AB
68193416AA","68193416AB","18-028-12",""
"2012 WK 3.6L A5 4X2 50S WK - GRAND CHEROKEE","PCM","05150650AA
05150650AB
68111681AA
68111681AB
68111681AC
68111681AD
68111681AE","68111681AF","18-028-12
18-050-11",""
"2012 WK 3.6L A5 4X4 BRAZIL STD COOL WK - GRAND CHEROKEE","PCM","05150650AA
05150650AB
68111690AA
68111690AB
68111690AC
68111690AD
68111690AE","68111690AF","18-028-12
18-050-11",""
"2012 WK 3.6L A5 4X4 EURO 4L RESTR. HD COOL WK - GRAND CHEROKEE","PCM","05150650AA
05150650AB
68111688AA
68111688AB
68111688AC
68111688AD
68111688AE","68111688AF","18-028-12
18-050-11",""
"2012 WK 3.6L A5 4X4 EURO 4L RESTR. STD COOL WK - GRAND CHEROKEE","PCM","68111685AB
68111685AC
68111685AD
05150650AA
05150650AB
68111685AA
68111685AE","68111685AF","18-028-12
18-050-11",""
"2012 WK 3.6L A5 4X4 EURO HD COOL WK - GRAND CHEROKEE","PCM","05150650AA
05150650AB
68111689AA
68111689AB
68111689AC
68111689AD
68111689AE","68111689AF","18-028-12
18-050-11",""
"2012 WK 3.6L A5 4X4 EURO STD COOL WK - GRAND CHEROKEE","PCM","05150650AB
68111686AA
68111686AB
68111686AC
68111686AD
68111686AE
05150650AA","68111686AF","18-028-12
18-050-11",""
"2012 WK 3.6L A5 4X4 FFV 50S WK - GRAND CHEROKEE","PCM","05150650AA
05150650AB
68111682AA
68111682AB
68111682AC
68111682AD
68111682AE","68111682AF","18-028-12
18-050-11",""
"2012 WK 3.6L A5 4X4 JAPAN HD COOL WK - GRAND CHEROKEE","PCM","05150650AA
05150650AB
68111687AA
68111687AB
68111687AC
68111687AD
68111687AE","68111687AF","18-028-12
18-050-11",""
"2012 WK 3.6L A5 4X4 JAPAN STD COOL WK - GRAND CHEROKEE","PCM","05150650AA
05150650AB
68111684AA
68111684AB
68111684AC
68111684AD
68111684AE","68111684AF","18-028-12
18-050-11",""
"2012 WK 3.6L A5 AWD FFV 50S WK - GRAND CHEROKEE","PCM","05150650AA
05150650AB
68111683AA
68111683AB
68111683AC
68111683AD
68111683AE","68111683AF","18-028-12
18-050-11",""
"2012 WK 3.6L A5 HD COOL 4 LOW NOT REST. WK - GRAND CHEROKEE","PCM","05150650AB
68193419AA","68193419AB","18-028-12",""
"2012 WK 3.6L A5 HD COOL 4 LOW REST. WK - GRAND CHEROKEE","PCM","05150650AB
68193418AA","68193418AB","18-028-12",""
"2012 WK 3.6L A580 4X2 LAT. AMER. STD COOL T74
WK - GRAND CHEROKEE","PCM","05150650AA
05150650AB
68161552AA
68161552AB","68161552AC","18-028-12
18-050-11",""
"2012 WK 3.6L A580 4X2 MEX WK - GRAND CHEROKEE","PCM","05150650AA
05150650AB
68161723AA
68161723AB","68161723AC","18-028-12
18-050-11",""
"2012 WK 3.6L A580 4X4 MEX WK - GRAND CHEROKEE","PCM","05150650AA
05150650AB
68161724AA
68161724AB","68161724AC","18-028-12
18-050-11",""
"2012 WK 5.7L 65RFE MEX HD COOL WK - GRAND CHEROKEE","PCM","68161725AA
68161725AB
05150639AB","68161725AB","18-050-11",""
"2012 WK 5.7L 65RFE MEX STD COOL WK - GRAND CHEROKEE","PCM","05150639AB
68161726AA
68161726AB","68161726AB","18-050-11",""
"2012 WK 5.7L A6 50S HD COOL WK - GRAND CHEROKEE","PCM","05150639AB
68111691AA
68111691AB
68111691AC
68111691AD
68111691AE","68111691AE","18-050-11",""
"2012 WK 5.7L A6 50S STD COOL WK - GRAND CHEROKEE","PCM","05150639AB
68111692AA
68111692AB
68111692AC
68111692AD
68111692AE","68111692AE","18-050-11",""
"2012 WK 5.7L A6 EURO 4L RESTR. HD COOL 130MPH WK - GRAND CHEROKEE","PCM","05150639AB
68111697AA
68111697AB
68111697AC
68111697AD
68111697AE
68111697AF","68111697AF","18-030-12
18-050-11",""
"2012 WK 5.7L A6 EURO 4L RESTR. HD COOL 140MPH WK - GRAND CHEROKEE","PCM","05150639AB
68111703AA
68111703AB
68111703AC
68111703AD
68111703AE
68111703AF","68111703AF","18-030-12
18-050-11",""
"2012 WK 5.7L A6 EURO 4L RESTR. STD COOL 130
WK - GRAND CHEROKEE","PCM","05150639AB
68111698AA
68111698AB
68111698AC
68111698AD
68111698AE
68111698AF","68111698AF","18-030-12
18-050-11",""
"2012 WK 5.7L A6 EURO 4L RESTR. STD COOL 140
WK - GRAND CHEROKEE","PCM","68111704AC
68111704AD
68111704AE
68111704AF
05150639AB
68111704AA
68111704AB","68111704AF","18-030-12
18-050-11",""
"2012 WK 5.7L A6 EURO HD COOL 130 MPH WK - GRAND CHEROKEE","PCM","05150639AB
68111699AA
68111699AB
68111699AC
68111699AD
68111699AE
68111699AF
68111699AG","68111699AF","18-030-12
18-050-11",""
"2012 WK 5.7L A6 EURO HD COOL 140 MPH WK - GRAND CHEROKEE","PCM","05150639AB
68111705AA
68111705AB
68111705AC
68111705AD
68111705AE
68111705AF
68111705AG","68111705AF","18-030-12
18-050-11",""
"2012 WK 5.7L A6 EURO STD COOL 130 MPH WK - GRAND CHEROKEE","PCM","68111700AD
68111700AE
68111700AF
68111700AG
05150639AB
68111700AA
68111700AB
68111700AC","68111700AF","18-030-12
18-050-11",""
"2012 WK 5.7L A6 EURO STD COOL 140 MPH WK - GRAND CHEROKEE","PCM","05150639AB
68111706AA
68111706AB
68111706AC
68111706AD
68111706AE
68111706AF
68111706AG","68111706AF","18-030-12
18-050-11",""
"2012 WK 5.7L A6 EURO V 4 LOW NR WK - GRAND CHEROKEE","PCM","05150639AB
68193423AA
68193423AB
68193423AC","68193423AB","18-030-12",""
"2012 WK 5.7L A6 EURO V 4 LOW R WK - GRAND CHEROKEE","PCM","05150639AB
68193421AA
68193421AB","68193421AB","18-030-12",""
"2012 WK 5.7L A6 EURO V HD COOL 4 LOW NR WK - GRAND CHEROKEE","PCM","05150639AB
68193422AA
68193422AB
68193422AC","68193422AB","18-030-12",""
"2012 WK 5.7L A6 EURO V HD COOLING 4 LOW R WK - GRAND CHEROKEE","PCM","68193420AA
68193420AB
05150639AB","68193420AB","18-030-12",""
"2012 WK 5.7L A6 FED HD COOLING WK - GRAND CHEROKEE","PCM","05150639AB
68175130AA
68175130AB","68175130AB","",""
"2012 WK 5.7L A6 FED WK - GRAND CHEROKEE","PCM","05150639AB
68175131AA
68175131AB","68175131AB","",""
"2012 WK 5.7L A6 JAPAN HD COOL 130 MPH WK - GRAND CHEROKEE","PCM","68111695AA
68111695AB
68111695AC
68111695AD
68111695AE
05150639AB","68111695AE","18-050-11",""
"2012 WK 5.7L A6 JAPAN HD COOL 140 MPH WK - GRAND CHEROKEE","PCM","05150639AB
68111701AA
68111701AB
68111701AC
68111701AD
68111701AE","68111701AE","18-050-11",""
"2012 WK 5.7L A6 JAPAN STD COOL 130 MPH WK - GRAND CHEROKEE","PCM","05150639AB
68111696AA
68111696AB
68111696AC
68111696AD
68111696AE","68111696AE","18-050-11",""
"2012 WK 5.7L A6 JAPAN STD COOL 140 MPH WK - GRAND CHEROKEE","PCM","05150639AB
68111702AA
68111702AB
68111702AC
68111702AD
68111702AE","68111702AE","18-050-11",""
"2012 WK 5.7L A6 MEX HD COOLING WK - GRAND CHEROKEE","PCM","05150639AB
68175132AA
68175132AB","68175132AB","",""
"2012 WK 5.7L A6 MEX WK - GRAND CHEROKEE","PCM","68175133AA
68175133AB
05150639AB","68175133AB","",""
"2012 WK 6.4L A5 SRT8 ADS WK - GRAND CHEROKEE","ADS","56029455AB
56029455AC","56029455AD","08-014-12",""
"2012 WK 6.4L SRT8 50S WK - GRAND CHEROKEE","PCM","05150611AC
68041671AA
68041671AB
68041671AC
68041671AD","68041671AE","",""
"2012 WK 6.4L SRT8 EURO V WK - GRAND CHEROKEE","PCM","05150611AC
68041672AA
68041672AB
68041672AC
68041672AD","68041672AE","",""
"2012-13 WK 3.0L AUTO NON-DPF H-PWR BUX 118MPH WK - GRAND CHEROKEE","PCM","05150625AC
68193445AA","68193445AB","08-051-12
18-019-12
18-053-11",""
"2012-13 WK 3.0L AUTO NON-DPF L-PWR BUX 118MPH WK - GRAND CHEROKEE","PCM","05150625AC
68193446AA","68193446AB","08-051-12
18-019-12
18-053-11",""
"2012-2013 JK 2.8L DPF MAN 3.21 AXLE JK - WRANGLER","PCM","05150528AD
68140163AA
68140163AB
68140163AC
68140163AD","68140163AE","18-027-12
21-009-12",""
"2012-2013 JK 2.8L DPF MAN 3.73 AXLE RUBI JK - WRANGLER","PCM","05150528AD
68140211AA
68140211AB
68140211AC","68140211AD","18-027-12
21-009-12",""
"2012-2013 JK 2.8L DPF MAN 3.73 AXLE JK - WRANGLER","PCM","05150528AD
68144241AA
68144241AB","68144241AC","18-027-12
21-009-12",""
"2012-2013 JK 2.8L MAN 3.21 AXLE JK - WRANGLER","PCM","05150528AD
68140210AA
68140210AB","68140210AC","18-027-12
21-009-12",""
"2012-2013 JK 2.8L MAN 3.73 AXLE NON RUBI JK - WRANGLER","PCM","05150528AD
68166137AA","68166137AB","18-027-12",""
"2012-2013 JK 2.8L MAN 3.73 AXLE RUBI JK - WRANGLER","PCM","05150528AD
68140212AA
68140212AB","68140212AC","18-027-12
21-009-12",""
"2012-2013 PF 1.4L TURBO MAN 50S","PCM","05150663AD
68086004AA
68086004AE
68086004AF
68086004AG
68086004AB
68086004AC
68086004AD
68086004AH
68086004AJ
68086004AK","68086004AL","18-004-13",""
"2013 D2 DJ 5.7L AUTO 50S DJ - RAM 2500 PICKUP","PCM","05150680AC
68089649AA
68089649AB
68089649AC","68089649AC","",""
"2013 D2 DJ 6.7L 68RFE 50S D2 - RAM 3500 PICKUP
DJ - RAM 2500 PICKUP","ECM","53041216AA
68170201AA
71370131AC
71370131AG
71370131AG
71370131AI
71370131DD
71371131AC","32370031AM","18-018-13
REV. A
18-026-13",""
"2013 D2 DJ 6.7L AISIN 50S D2 - RAM 3500 PICKUP
DJ - RAM 2500 PICKUP","ECM","68071554AA
68170201AA
71380132AC
71380132AF
71380132AG
71380132AI
71381132AC","32381032AM","18-018-13
REV. A
18-026-13",""
"2013 D2 DJ 6.7L MAN 50S D2 - RAM 3500 PICKUP
DJ - RAM 2500 PICKUP","ECM","68071553AA
68170201AA
71350130AC
71350130AF
71350130AG
71350130AG
71350130AI
71350130DD
71350990DC
71351130AC","32350030AM","18-018-13
REV. A
18-026-13",""
"2013 DD 5.7L AUTO 50S
DD - RAM 3500 CAB CHASSIS","PCM","05150680AC
68066900AA
68066900AB
68066900AC","68066900AC","",""
"2013 DD 6.7L AUTO 50ST
DD - RAM 3500 CAB CHASSIS","ECM","61320131AG
61320131AI
68071547AA
68170201AA
61320131AC
61320131AD","31320031AM","18-025-13",""
"2013 DD 6.7L M6 50ST
DD - RAM 3500 CAB CHASSIS","ECM","61320130AC
61320130AD
61320130AG
61320130AG
61320130AI
68071546AA
68170201AA","31320030AM","18-025-13",""
"2013 DJ 5.7L AUTO 50S PWR WGN DJ - RAM 2500 PICKUP","PCM","05150680AC
68089650AA
68089650AB
68089650AC","68089650AC","",""
"2013 DJ 5.7L CNG AUTO 50S 35G DJ - RAM 2500 PICKUP","PCM","05150760AD
68153816AA
68153816AB
68153816AC","68153816AC","",""
"2013 DJ 5.7L CNG AUTO 50S 8G DJ - RAM 2500 PICKUP","PCM","05150760AD
68089651AA
68089651AB
68089651AC","68089651AC","",""
"2013 DJ D2 5.7L AUTO BUX DJ - RAM 2500 PICKUP","PCM","05150680AC
68089652AA
68089652AB","68089652AC","",""
"2013 DP 6.7L AUTO 50ST
DP - RAM 4500/5500 CAB CHASSIS","ECM","61321131AC
61321131AD
61321131AG
68071552AA
68170201AA
61321131AH
61321131AI
68071551AA","31321031AM","18-025-13",""
"2013 DP 6.7L M6 50ST
DP - RAM 4500/5500 CAB CHASSIS","ECM","61321130AD
61321130AG
61321130AH
61321130AI
68071548AA
68071549AA
61321130AC
68170201AA","31321030AM","18-025-13",""
"2013 DS 3.6L 8 SPD AUTO NAFTA 4X4
DS - RAM 1500 PICKUP","TCM","68186075AB
68186075AC
68186075AD
68046526AL
68186075AA","68186075AE","",""
"2013 DS 3.6L 8 SPD AUTO NAFTA RWD DS - RAM 1500 PICKUP","TCM","68046526AL
68186076AA
68186076AB
68186076AC
68186076AD","68186076AE","",""
"2013 DS 3.6L A8 50S 26G START STOP DS - RAM 1500 PICKUP","PCM","05150678AC
68089619AA
68089619AB
68089619AC
68089619AD
68089619AE
68089619AF
68089619AG
68089619AH
68089619AI","68089619AI","",""
"2013 DS 3.6L A8 50S 26G DS - RAM 1500 PICKUP","PCM","05150678AC
68153847AA
68153847AB
68153847AC
68153847AD
68153847AE
68153847AF
68153847AG
68153847AH
68153847AI","68153847AG","",""
"2013 DS 3.6L A8 50S 32G DS - RAM 1500 PICKUP","PCM","05150678AC
68089618AA
68089618AB
68089618AC
68089618AD
68089618AE
68089618AF
68089618AG
68089618AH
68089618AI","68089618AG","",""
"2013 DS 3.6L A8 BUX 26G DS - RAM 1500 PICKUP","PCM","68089617AA
05150678AC
68089617AH
68089617AI
68089617AB
68089617AC
68089617AD
68089617AE
68089617AF
68089617AG","68089617AG","",""
"2013 DS 3.6L A8 BUX 32G DS - RAM 1500 PICKUP","PCM","05150678AC
68153848AA
68153848AB
68153848AC
68153848AH
68153848AI
68153848AD
68153848AE
68153848AF
68153848AG","68153848AG","",""
"2013 DS 4.7L A6 BUX DS - RAM 1500 PICKUP","PCM","05150683AC
68089625AA
68089625AB
68089625AC
68089625AD
68089625AE","68089625AF","",""
"2013 DS 4.7L A6 CAL 50S 26G DS - RAM 1500 PICKUP","PCM","05150683AC
68089624AA
68089624AB
68089624AC
68089624AD
68089624AE","68089624AF","",""
"2013 DS 4.7L A6 CAL 50S 32G DS - RAM 1500 PICKUP","PCM","05150683AC
68089623AA
68089623AB
68089623AC
68089623AD
68089623AE","68089623AF","",""
"2013 DS 4.7L A6 FED 26G DS - RAM 1500 PICKUP","PCM","05150683AC
68089622AA
68089622AB
68089622AC
68089622AD
68089622AE","68089622AF","",""
"2013 DS 4.7L A6 FED 32G DS - RAM 1500 PICKUP","PCM","05150683AC
68089621AA
68089621AB
68089621AC
68089621AD
68089621AE","68089621AF","",""
"2013 DS 5.7L A6 BUX AE 580 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68065915AA
68065915AB
68065915AC
68065915AD
68065915AE","68065915AF","",""
"2013 DS 5.7L A6 BUX AE 648 4X2
DS - RAM 1500 PICKUP","PCM","05150679AC
68065916AA
68065916AB
68065916AC
68065916AD
68065916AE","68065916AF","",""
"2013 DS 5.7L A6 BUX QE 580 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68065912AA
68065912AB
68065912AC
68065912AD
68065912AE","68065912AF","",""
"2013 DS 5.7L A6 BUX QE 648 4X2
DS - RAM 1500 PICKUP","PCM","05150679AC
68065913AA
68065913AB
68065913AC
68065913AD
68065913AE","68065913AF","",""
"2013 DS 5.7L A6 BUX QE 700
DS - RAM 1500 PICKUP","PCM","05150679AC
68065914AA
68065914AB
68065914AC
68065914AD
68065914AE","68065914AF","",""
"2013 DS 5.7L A6 CAL 50S 26G AE 580 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68089647AA
68089647AB
68089647AC
68089647AD
68089647AE","68089647AF","",""
"2013 DS 5.7L A6 CAL 50S 26G AE 648 4X2
DS - RAM 1500 PICKUP","PCM","05150679AC
68153842AA
68153842AB
68153842AC
68153842AD
68153842AE","68153842AF","",""
"2013 DS 5.7L A6 CAL 50S 26G QE 580 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68089629AA
68089629AB
68089629AC
68089629AD
68089629AE","68089629AF","",""
"2013 DS 5.7L A6 CAL 50S 26G QE 648 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68089635AA
68089635AB
68089635AC
68089635AD
68089635AE","68089635AF","",""
"2013 DS 5.7L A6 CAL 50S 26G QE 700 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68089639AA
68089639AB
68089639AC
68089639AD
68089639AE","68089639AF","",""
"2013 DS 5.7L A6 CAL 50S 32G AE 580 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68089646AA
68089646AB
68089646AC
68089646AD
68089646AE","68089646AF","",""
"2013 DS 5.7L A6 CAL 50S 32G AE 648 4X2
DS - RAM 1500 PICKUP","PCM","05150679AC
68089648AA
68089648AB
68089648AC
68089648AD
68089648AE","68089648AF","",""
"2013 DS 5.7L A6 CAL 50S 32G QE 580 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68089628AA
68089628AB
68089628AC
68089628AD
68089628AE","68089628AF","",""
"2013 DS 5.7L A6 CAL 50S 32G QE 648 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68089634AA
68089634AB
68089634AC
68089634AD
68089634AE","68089634AF","",""
"2013 DS 5.7L A6 CAL 50S 32G QE 700 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68089638AA
68089638AB
68089638AC
68089638AD
68089638AE","68089638AF","",""
"2013 DS 5.7L A6 POL 50S 26G QE 580 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68089631AA
68089631AB
68089631AC
68089631AD
68089631AE","68089631AF","",""
"2013 DS 5.7L A6 POL 50S 32G QE 580 4X4
DS - RAM 1500 PICKUP","PCM","05150679AC
68089630AA
68089630AB
68089630AC
68089630AD
68089630AE","68089630AF","",""
"2013 DS 5.7L A8 50S 26G 580 RPM 4X4
DS - RAM 1500 PICKUP","PCM","05150798AC
05150798AD
68153923AA
68153923AB
68153923AC","68153923AD","",""
"2013 DS 5.7L A8 50S 26G 648 RPM 4X2
DS - RAM 1500 PICKUP","PCM","05150798AC
05150798AD
68153927AA
68153927AB
68153927AC","68153927AD","",""
"2013 DS 5.7L A8 50S 26G 700 RPM DS - RAM 1500 PICKUP","PCM","05150798AC
05150798AD
68153931AA
68153931AB
68153931AC","68153931AD","",""
"2013 DS 5.7L A8 50S 32G 580 RPM 4X4
DS - RAM 1500 PICKUP","PCM","68065922AC
05150798AC
05150798AD
68065922AA
68065922AB","68065922AD","",""
"2013 DS 5.7L A8 50S 32G 648 RPM 4X2
DS - RAM 1500 PICKUP","PCM","05150798AC
05150798AD
68153926AA
68153926AB
68153926AC","68153926AD","",""
"2013 DS 5.7L A8 50S 32G 700 RPM DS - RAM 1500 PICKUP","PCM","68153930AA
68153930AB
68153930AC
05150798AC
05150798AD","68153930AD","",""
"2013 DS 5.7L A8 BUX 580 RPM 4X4
DS - RAM 1500 PICKUP","PCM","05150798AC
05150798AD
68153944AA
68153944AB
68153944AC","68153944AD","",""
"2013 DS 5.7L A8 BUX 648 RPM 4X2
DS - RAM 1500 PICKUP","PCM","05150798AC
05150798AD
68153843AA
68153843AB
68153843AC","68153843AD","",""
"2013 DS 5.7L A8 BUX 700 RPM DS - RAM 1500 PICKUP","PCM","05150798AC
05150798AD
68153844AA
68153844AB
68153844AC","68153844AD","",""
"2013 DS 5.7L RT A6 CAL 50S 26G AE 700
DS - RAM 1500 PICKUP","PCM","05150679AC
68089645AA
68089645AB
68089645AC
68089645AD
68089645AE","68089645AF","",""
"2013 FF 1.4L AUTO 50S KOREA","PCM","05150604AB
68170039AA
68170039AB
68170039AC","68170039AC","",""
"2013 FF 1.4L AUTO 50S KOREA CABRIO","PCM","05150604AB
68192718AA
68192718AB","68192718AB","",""
"2013 FF 1.4L AUTO CHINA EURO 4","PCM","05150604AB
68170040AA
68170040AB","68170040AB","",""
"2013 FF 1.4L MAN 50S 374 FDR","PCM","05150604AB
68170038AA
68170038AB
68170038AC","68170038AC","",""
"2013 FF 1.4L MAN 50S CAN MEXABARTH 16V TURBO","PCM","05150737AB
68171041AA","68171041AB","",""
"2013 FF 1.4L MAN 50S ECO 344 FDR","PCM","05150604AB
68165902AA
68165902AB
68165902AC","68165902AC","",""
"2013 FF 1.4L MAN 50S ECO 344 FDR RC-N09-13","PCM","05150604AB
68170038AB
68170038AC","RC-N09-013","","RC-N09-13"
"2013 FF 1.4L MAN 50S TURBO SPORT","PCM","05150737AB
68171042AA
68171042AB","68171042AC","",""
"2013 FF 1.4L TURBO MAN ABARTH CABRIO 50S","PCM","05150737AC
68214466AA","68214466AA","",""
"2013 FF 1.4L TURBO MAN ABARTH HATCH 50S","PCM","05150737AC
68214464AA","68214464AA","",""
"2013 FF 1.4L TURBO MAN SPORT TURBO 50S","PCM","05150737AC
68214465AA","68214465AA","",""
"2013 J8 2.8L DSL AUTO BUX J8 - WRANGLER(CKD)","ECM","05150528AD","68077984AC","",""
"2013 J8 2.8L DSL AUTO EURO V J8 - WRANGLER(CKD)","ECM","05150528AD","68069811AC","",""
"2013 JC 2.4L A4 50S FIXED AC JC - JC49","PCM","05150720AC
68164977AA
68164977AB","68164977AB","",""
"2013 JC 2.4L A4 50S VAR AC JC - JC49","PCM","05150720AC
68164976AA
68164976AB","68164976AB","",""
"2013 JC 2.4L A4 MEX ESP FIXED AC JC - JC49","PCM","05150720AC
68165127AA","68165127AB","",""
"2013 JC 2.4L A4 MEX ESP VAR AC JC - JC49","PCM","05150720AC
68165126AA","68165126AB","",""
"2013 JC 3.6L A6 50S JC - JC49","PCM","68164993AA
68164993AB
68164993AC
68164993AD
05150721AC","68164993AD","18-008-13",""
"2013 JC 3.6L A6 AWD 50S JC - JC49","PCM","05150721AC
68164994AA
68164994AB
68164994AC
68164994AD","68164994AD","18-008-13",""
"2013 JC 3.6L A6 AWD BRAZIL JC - JC49","PCM","05150721AC
68195837AA
68195837AB","68195837AB","18-008-13",""
"2013 JC 3.6L A6 BRAZIL JC - JC49","PCM","05150721AC
68164992AA
68164992AB
68164992AC
68164992AD","68164992AD","18-008-13",""
"2013 JC JF 2.4L A4 EURO-5 ESP FIXED AC JC - JC49","PCM","05150720AC
68164973AA","68164973AB","",""
"2013 JC JF 2.4L A4 EURO-5 ESP VAR AC JC - JC49","PCM","05150720AC
68164972AA","68164972AB","",""
"2013 JC JF 2.4L A4 S AMER. ESP FIXED AC JC - JC49","PCM","05150720AC
68164975AA","68164975AB","",""
"2013 JC JF 2.4L A4 S AMER. ESP VAR AC JC - JC49","PCM","05150720AC
68164974AA","68164974AB","",""
"2013 JC JF 2.4L A6 EUROPE FIXED AC FFV PUMP JC - JC49","PCM","05150753AC
68192220AA","68192220AB","18-008-13",""
"2013 JC JF 2.4L A6 EUROPE FIXED AC JC - JC49","PCM","05150753AC
68191557AA","68191557AB","18-008-13",""
"2013 JC JF 2.4L A6 EUROPE VARIABL AC FFV PUMP JC - JC49","PCM","05150753AC
68192219AA","68192219AB","18-008-13",""
"2013 JC JF 2.4L A6 EUROPE VARIABLE AC JC - JC49","PCM","05150753AC
68191556AA","68191556AB","18-008-13",""
"2013 JC JF 3.6L A6 AWD EURO-5
JC - JC49","PCM","05150721AC
68164991AA
68164991AB
68164991AC
68164991AD","68164991AD","18-008-13",""
"2013 JC JF 3.6L A6 EURO-5 MEXICO JC - JC49","PCM","68164990AB
68164990AC
68164990AD
05150721AC
68164990AA","68164990AD","18-008-13",""
"2013 JF 2.4L A4 EURO-5 FIXED AC JC - JC49","PCM","05150720AC
68164971AA","68164971AB","",""
"2013 JF 2.4L A4 EURO-5 VAR AC JC - JC49","PCM","05150720AC
68164970AA","68164970AB","",""
"2013 JF 2.4L A6 BRAZIL FIXED AC JC - JC49","PCM","05150753AC
68191555AA","68191555AB","18-008-13",""
"2013 JF 2.4L A6 BRAZIL VARIABLE AC JC - JC49","PCM","05150753AC
68191554AA","68191554AB","18-008-13",""
"2013 JF 2.4L A6 CHINA FIXED AC FFV PUMP JC - JC49","PCM","05150753AC
68164215AA
68164215AB","68164215AC","18-008-13",""
"2013 JF 2.4L A6 CHINA VARIABLE AC FFV PUMP JC - JC49","PCM","68164214AB
05150753AC
68164214AA","68164214AC","18-008-13",""
"2013 JK 3.6L A5 3.21 LWB 50S SOTF 75R17 TIRES JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68193535AA","68193535AB","18-024-13",""
"2013 JK 3.6L A5 3.21 LWB 50S SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149816AA
68149816AB
68149816AC","68149816AD","18-024-13",""
"2013 JK 3.6L A5 3.21 LWB BRAZIL SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149820AA
68149820AB","68149820AC","",""
"2013 JK 3.6L A5 3.21 LWB EURO-5 SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149817AA
68149817AB","68149817AC","",""
"2013 JK 3.6L A5 3.21 LWB JAPAN SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149818AA
68149818AB","68149818AC","",""
"2013 JK 3.6L A5 3.21 LWB ROW SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149819AA
68149819AB","68149819AC","",""
"2013 JK 3.6L A5 3.21 SWB 50S SOTF 75R17 TIRES JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68193533AA","68193533AB","18-024-13",""
"2013 JK 3.6L A5 3.21 SWB 50S SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149799AA
68149799AB
68149799AC","68149799AD","18-024-13",""
"2013 JK 3.6L A5 3.21 SWB BRAZIL SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149803AA
68149803AB","68149803AC","",""
"2013 JK 3.6L A5 3.21 SWB EURO-5 SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149800AA
68149800AB","68149800AC","",""
"2013 JK 3.6L A5 3.21 SWB JAPAN SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149801AA
68149801AB","68149801AC","",""
"2013 JK 3.6L A5 3.21 SWB ROW GCC SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149802AA
68149802AB","68149802AC","",""
"2013 JK 3.6L A5 3.73 LWB 50S SOTF 75R17 TIRES JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68193536AA","68193536AB","18-024-13",""
"2013 JK 3.6L A5 3.73 LWB 50S SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149821AA
68149821AB
68149821AC","68149821AD","18-024-13",""
"2013 JK 3.6L A5 3.73 LWB 50S JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149826AA
68149826AB
68149826AC","68149826AD","18-024-13",""
"2013 JK 3.6L A5 3.73 LWB BRAZIL SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149825AA
68149825AB","68149825AC","",""
"2013 JK 3.6L A5 3.73 LWB EURO-5
JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149827AA
68149827AB","68149827AC","",""
"2013 JK 3.6L A5 3.73 LWB EURO-V SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149822AA
68149822AB","68149822AC","",""
"2013 JK 3.6L A5 3.73 LWB JAPAN SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149823AA
68149823AB","68149823AC","",""
"2013 JK 3.6L A5 3.73 LWB ROW GCC SOTF JK - WRANGLER","PCM","05150722AA
05150722AB
05150722AC
68149824AA
68149824AB","68149824AC","",""
